VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice,Occupation,Address,InjurySeverity,RelationshipToAccused,VictimProfileID,IsRepeatVictim
1359,81,Vedant Kulkarni,68,M,0,Farmer,"55/347
Nair Nagar, Tumakuru, Karnataka",Minor,Known,,False
1360,3735,Lekha Dyal,20,F,0,Unemployed,"85/65, Tata Street, Uttara Kannada, Karnataka",Moderate,Known,,False
1361,3735,Osha Pandey,21,F,0,Private Employee,"H.No. 41, Ravi Zila, Uttara Kannada, Karnataka",Minor,Known,,False
1362,2145,Yuvraj Grewal,10,M,0,Student,"475
Sarma Path, Chikballapur, Karnataka",Minor,Known,,False
1363,2145,Fariq Ganguly,17,M,0,Student,"H.No. 139
Toor Road, Chikballapur, Karnataka",Minor,Known,,False
1364,720,Gaurav Rao,39,M,0,Domestic Worker,"119, Lall Marg, Dharwad, Karnataka",Severe,Known,,False
1365,1338,Onkar Walia,32,M,0,Farmer,"26
Memon Zila, Belagavi, Karnataka",Severe,Known,,False
1366,1338,Ojasvi Kar,19,F,0,Daily Wage Labourer,"H.No. 382
Bal Road, Belagavi, Karnataka",Minor,Stranger,,False
1367,4095,Isaac Kanda,52,M,0,Retired,"732, Minhas Nagar, Kolar, Karnataka",None,Known,,False
1368,4095,Aishani Subramanian,25,F,0,Daily Wage Labourer,"88
Handa, Kolar, Karnataka",None,Stranger,,False
1369,1922,Girik Venkataraman,57,M,0,Self-Employed,"96/454
Prabhakar Marg, Mysuru, Karnataka",Minor,Stranger,,False
1370,4261,Kamya Nagarajan,78,F,0,Homemaker,"H.No. 253
Dave Circle, Ballari, Karnataka",Moderate,Known,,False
1371,1531,Yashica Soni,42,F,0,Homemaker,"H.No. 935
Kapur Circle, Tumakuru, Karnataka",None,Known,,False
1372,522,Lipika Bera,30,F,0,Domestic Worker,"77/96
Garg Zila, Vijayapura, Karnataka",Moderate,Known,,False
1373,2701,Udarsh Bhandari,35,M,0,Government Employee,"21
Bhattacharyya Path, Uttara Kannada, Karnataka",Minor,Stranger,,False
1374,924,Jonathan Bala,45,M,0,Student,"26
Seth Ganj, Mandya, Karnataka",None,Known,,False
1375,1429,Nidra Narayanan,26,F,0,Government Employee,"86/28, Murty, Koppal, Karnataka",None,Known,,False
1376,1429,Warjas Ray,63,M,0,Domestic Worker,"05/91, Bhatt Zila, Gadag, Karnataka",None,Known,VP00061,True
1377,2444,Gaurika Hayer,70,F,0,Farmer,"22/07, Narula Zila, Kolar, Karnataka",Minor,Known,,False
1378,4164,Charvi Raval,40,F,0,Business Owner,"67
Oza Street, Dharwad, Karnataka",None,Stranger,,False
1379,749,Chanakya Mukhopadhyay,60,M,0,Homemaker,"647
Gour Zila, Mysuru, Karnataka",None,Stranger,,False
1380,2600,Suhani Iyer,33,F,0,Student,"H.No. 15, Chandra Chowk, Belagavi, Karnataka",None,Known,,False
1381,2068,Advaith Bhat,57,M,0,Shopkeeper,"51/208, Agrawal Nagar, Chikballapur, Karnataka",Minor,Known,,False
1382,2068,Rehaan Mohan,18,M,0,Homemaker,"95/12, Tara Ganj, Vijayapura, Karnataka",Minor,Stranger,,False
1383,796,Ikbal Pai,43,M,0,Government Employee,"29/592, Goel Chowk, Bagalkot, Karnataka",Severe,Known,,False
1384,796,Tristan Balasubramanian,41,M,0,Student,"14/41, Gole Path, Bagalkot, Karnataka",Moderate,Stranger,,False
1385,796,Daksha Tank,31,F,0,Homemaker,"29/57, Ramachandran Circle, Bagalkot, Karnataka",Minor,Stranger,,False
1386,796,Dalbir Bhatti,43,M,0,Government Employee,"523
Guha Chowk, Bagalkot, Karnataka",Minor,Stranger,,False
1387,4774,Ansh Parmar,36,M,1,Daily Wage Labourer,"91, Chand Circle, Chitradurga, Karnataka",Moderate,Stranger,,False
1388,4774,Zansi Wali,26,F,0,Government Employee,"34/52
Hora Chowk, Chitradurga, Karnataka",Fatal,Stranger,,False
1389,4774,Tanay Raval,63,M,0,Farmer,"17
Swamy Nagar, Chitradurga, Karnataka",Severe,Stranger,,False
1390,4774,Naveen Sule,16,M,0,Student,"H.No. 74
Wable Nagar, Chitradurga, Karnataka",Severe,Stranger,,False
1391,2067,Girindra Chakraborty,64,M,0,Farmer,"98/25
Warrior Nagar, Bengaluru Rural, Karnataka",Moderate,Stranger,,False
1392,3749,Arunima Mitter,14,F,0,Student,"580
Trivedi Marg, Chikkamagaluru, Karnataka",Moderate,Known,,False
1393,2732,Yashoda Prabhakar,70,F,0,Retired,"172, Nagarajan Ganj, Vijayapura, Karnataka",None,Known,,False
1394,2882,Harsh Tandon,56,M,0,Unemployed,"90/06, Dada Ganj, Chikkamagaluru, Karnataka",None,Stranger,,False
1395,2882,Aarnav Khosla,57,M,0,Domestic Worker,"635
Basu Marg, Chikkamagaluru, Karnataka",Minor,Stranger,,False
1396,2882,Ekta Koshy,65,F,0,Farmer,"94
Mahajan Ganj, Chikkamagaluru, Karnataka",Minor,Stranger,,False
1397,2124,Abdul Sagar,23,M,1,Daily Wage Labourer,"43
Kulkarni Chowk, Vijayapura, Karnataka",None,Stranger,,False
1398,1959,Siya Barman,33,F,0,Retired,"311
Dutt Zila, Chikballapur, Karnataka",None,Known,,False
1399,1959,Bahadurjit Goswami,46,M,0,Student,"464
Mangat Circle, Chikballapur, Karnataka",Moderate,Stranger,,False
1400,1959,Kalpit Chopra,23,M,0,Unemployed,"31, Tank Circle, Chikballapur, Karnataka",Moderate,Stranger,,False
1401,685,Eesha Vasa,71,F,0,Retired,"71, Karnik Zila, Chitradurga, Karnataka",None,Known,,False
1402,2308,Rishi Gour,84,M,0,Homemaker,"13/695, Dhar Chowk, Vijayapura, Karnataka",None,Known,,False
1403,1902,Ansh Thakur,15,M,0,Student,"509, Dua Nagar, Bagalkot, Karnataka",Severe,Known,,False
1404,2108,Jeremiah Gill,83,M,0,Farmer,"30
Rai Marg, Kolar, Karnataka",None,Stranger,,False
1405,1578,Mugdha Tiwari,70,F,0,Retired,"235, Bakshi Chowk, Kalaburagi, Karnataka",Severe,Stranger,,False
1406,2504,Bakhshi Korpal,74,M,0,Homemaker,"22/85
Choudhury Nagar, Belagavi, Karnataka",Fatal,Stranger,,False
1407,1340,Samarth Vasa,39,M,0,Domestic Worker,"25/50, Chawla Street, Tumakuru, Karnataka",None,Stranger,,False
1408,2902,Aarini Raj,32,F,0,Farmer,"06/91, Banik Ganj, Bengaluru Rural, Karnataka",Fatal,Known,,False
1409,1452,Aishani Soni,66,F,0,Homemaker,"H.No. 96
Khanna Chowk, Dharwad, Karnataka",Severe,Stranger,,False
1410,1452,Jeremiah Pai,20,M,0,Auto Driver,"27
Parsa Circle, Dharwad, Karnataka",Moderate,Stranger,,False
1411,1452,Maanas Mangat,48,T,0,Unemployed,"42, Bail Path, Dharwad, Karnataka",Severe,Stranger,,False
1412,1452,Mason Dhawan,13,M,0,Student,"68, Ratti Ganj, Dharwad, Karnataka",Moderate,Stranger,,False
1413,4840,Qushi Joshi,23,F,0,Homemaker,"67
Sawhney Chowk, Chikkamagaluru, Karnataka",Minor,Known,,False
1414,2115,Vincent Patla,63,M,0,Farmer,"H.No. 62
Jha Circle, Shivamogga, Karnataka",Minor,Stranger,,False
1415,2963,Ikbal Halder,31,M,0,Unemployed,"95/786, Mohanty Path, Tumakuru, Karnataka",None,Known,,False
1416,3982,Ronith Dhaliwal,47,M,0,Auto Driver,"H.No. 874
Sachar, Bagalkot, Karnataka",None,Stranger,,False
1417,4271,Irya Kalla,38,F,0,Auto Driver,"26/86
Savant Street, Chikballapur, Karnataka",Fatal,Known,,False
1418,233,Ishanvi Raju,60,F,0,Homemaker,"H.No. 92, Hora Marg, Bengaluru Urban, Karnataka",Minor,Stranger,,False
1419,1060,Samesh Nadig,23,M,0,Shopkeeper,"275
Wali, Vijayapura, Karnataka",None,Known,,False
1420,1060,Chasmum Bhattacharyya,55,F,0,Business Owner,"H.No. 005, Munshi Zila, Vijayapura, Karnataka",None,Known,,False
1421,1092,Isha Dora,49,F,0,Daily Wage Labourer,"H.No. 15, Mutti, Mysuru, Karnataka",Moderate,Known,,False
1422,4382,Wazir Nigam,11,M,0,Student,"H.No. 41, Dutta Circle, Bengaluru Urban, Karnataka",Minor,Stranger,,False
1423,2676,Finn Sagar,35,M,0,Government Employee,"96/28, Singh Circle, Kolar, Karnataka",None,Stranger,,False
1424,1621,Kritika Comar,56,F,1,Government Employee,"10, Raj Street, Dharwad, Karnataka",Minor,Stranger,,False
1425,2149,Ranveer Sood,34,M,0,Government Employee,"H.No. 957, Gopal, Chamarajanagar, Karnataka",None,Known,,False
1426,2614,Aishani Swamy,32,F,0,Unemployed,"H.No. 15
Goel Zila, Shivamogga, Karnataka",Minor,Stranger,,False
1427,2614,Mason Ramesh,31,M,0,Homemaker,"H.No. 354, Pant Zila, Shivamogga, Karnataka",Severe,Stranger,,False
1428,777,Abhiram Sahni,20,M,0,Self-Employed,"H.No. 43, Mammen Circle, Belagavi, Karnataka",None,Stranger,,False
1429,166,Wishi Nagar,46,F,0,Government Employee,"H.No. 344, Sant Chowk, Bengaluru Urban, Karnataka",Minor,Stranger,,False
1430,703,Anusha Mahajan,33,F,0,Domestic Worker,"15/802
Anne, Mysuru, Karnataka",Fatal,Stranger,,False
1431,703,Matthew Rai,14,M,0,Student,"66, Madan Nagar, Mysuru, Karnataka",Severe,Stranger,,False
1432,703,Oliver Peri,18,M,0,Private Employee,"52
Lal Path, Mysuru, Karnataka",Moderate,Stranger,,False
1433,703,Wishi Manda,48,F,0,Student,"H.No. 715
Comar Circle, Mysuru, Karnataka",Moderate,Stranger,,False
1434,1846,Devansh Chhabra,17,M,0,Student,"H.No. 251, Khalsa Street, Vijayapura, Karnataka",Moderate,Stranger,,False
1435,793,Bishakha Andra,88,F,0,Homemaker,"59/129, Narayanan Chowk, Ballari, Karnataka",None,Known,,False
1436,1586,Darsh Bhalla,64,M,0,Retired,"121, Aggarwal Zila, Shivamogga, Karnataka",None,Stranger,,False
1437,1586,Jackson Kade,46,M,0,Farmer,"16/583, Hora Chowk, Shivamogga, Karnataka",None,Known,,False
1438,1904,Girik Singh,56,M,1,Business Owner,"90/728
Buch Nagar, Gadag, Karnataka",Moderate,Stranger,,False
1439,4508,Ira Lall,26,F,0,Retired,"93/11, Grover Ganj, Mysuru, Karnataka",None,Stranger,,False
1440,325,Ishaan Gaba,25,M,0,Homemaker,"94/968
Kamdar Road, Hassan, Karnataka",Severe,Known,,False
1441,534,Jeremiah Pai,13,M,0,Student,"04/42, Bhatia Zila, Udupi, Karnataka",None,Known,,False
1442,534,Xiti Padmanabhan,6,F,0,Student,"61/70, Nagar Zila, Udupi, Karnataka",Moderate,Known,,False
1443,534,Bhavini Lala,3,F,0,Student,"57
Tata Path, Udupi, Karnataka",Moderate,Stranger,,False
1444,2339,Yash Munshi,41,M,1,Private Employee,"920, Rout Path, Bidar, Karnataka",Minor,Known,,False
1445,2448,Peter Sampath,22,M,0,Auto Driver,"56
Shetty Chowk, Bengaluru Rural, Karnataka",None,Stranger,VP00063,True
1446,2151,Ganga Dhar,22,F,0,Business Owner,"02
Raj Path, Shivamogga, Karnataka",Moderate,Stranger,,False
1447,2151,Sudiksha Pau,27,F,0,Daily Wage Labourer,"22, Gour, Shivamogga, Karnataka",Severe,Known,,False
1448,2151,Charvi Babu,23,F,0,Domestic Worker,"24
Hora Path, Shivamogga, Karnataka",Severe,Known,,False
1449,1435,Yadavi Ramanathan,64,F,0,Farmer,"H.No. 84, Gupta Ganj, Ballari, Karnataka",Moderate,Stranger,,False
1450,2922,Zaid Sant,53,M,0,Private Employee,"705
Bhavsar Zila, Kolar, Karnataka",None,Known,,False
1451,3238,Waida Mann,16,F,0,Student,"873, Swaminathan Marg, Bengaluru Urban, Karnataka",Severe,Known,,False
1452,3527,Nikita Dutt,45,F,0,Business Owner,"49/691
Dayal, Uttara Kannada, Karnataka",None,Known,,False
1453,1094,Onkar Prakash,45,M,0,Homemaker,"H.No. 97, Badami Zila, Chikballapur, Karnataka",Fatal,Known,,False
1454,1639,Qasim Sahni,63,M,0,Farmer,"535, Mand Chowk, Ballari, Karnataka",None,Stranger,,False
1455,3755,Noah Hayer,40,M,0,Private Employee,"H.No. 93, Khalsa, Vijayapura, Karnataka",None,Stranger,,False
1456,812,Wishi Singhal,45,F,0,Auto Driver,"H.No. 81, Divan Marg, Bengaluru Urban, Karnataka",None,Stranger,,False
1457,812,Banjeet Wadhwa,47,M,0,Government Employee,"94
Sengupta Zila, Bengaluru Urban, Karnataka",None,Known,,False
1458,2981,Gopal Majumdar,34,M,0,Student,"H.No. 07, Kapoor Ganj, Gadag, Karnataka",None,Known,,False
1459,2306,Omisha Parekh,65,F,0,Homemaker,"24/57
Yadav Path, Belagavi, Karnataka",None,Known,,False
1460,4190,Ijaya Dara,52,F,0,Self-Employed,"03/884
Puri Ganj, Bengaluru Urban, Karnataka",None,Known,,False
1461,1145,Abdul Misra,29,M,0,Domestic Worker,"240
Sama Nagar, Davanagere, Karnataka",Moderate,Stranger,,False
1462,2923,Qarin Shroff,30,M,0,Private Employee,"68, Sawhney Street, Chamarajanagar, Karnataka",Minor,Stranger,,False
1463,2923,Chatura Mahal,63,M,0,Homemaker,"H.No. 39
Mane Chowk, Chamarajanagar, Karnataka",Moderate,Stranger,,False
1464,2923,Eesha Naidu,32,F,0,Private Employee,"H.No. 058, Pillay Chowk, Chamarajanagar, Karnataka",Minor,Stranger,,False
1465,2923,Nisha Prashad,28,F,0,Government Employee,"65/625, Banerjee, Chamarajanagar, Karnataka",Minor,Stranger,,False
1466,1301,Neel Baral,26,M,0,Government Employee,"27/112, Chaudry Street, Vijayanagara, Karnataka",None,Stranger,,False
1467,2867,Jacob Chanda,22,M,0,Domestic Worker,"H.No. 51
Oza Marg, Dharwad, Karnataka",Moderate,Stranger,,False
1468,1198,Waida Rattan,23,T,0,Retired,"66/28, Johal Zila, Hassan, Karnataka",Severe,Known,,False
1469,781,Fariq D’Alia,53,M,0,Private Employee,"308
Ben Nagar, Uttara Kannada, Karnataka",None,Known,,False
1470,2876,Wakeeta Basak,19,F,0,Private Employee,"322, Nagarajan Circle, Mandya, Karnataka",Minor,Stranger,,False
1471,2876,Sara Randhawa,39,F,0,Homemaker,"47/06, Bir Circle, Mandya, Karnataka",Minor,Known,,False
1472,2876,Irya Banik,65,F,0,Farmer,"970, Buch Path, Mandya, Karnataka",Minor,Stranger,,False
1473,2870,Yashodhara Gala,30,T,0,Business Owner,"280
Manda, Tumakuru, Karnataka",Severe,Known,,False
1474,4543,Ridhi Vaidya,15,F,0,Student,"394
Hayre Path, Tumakuru, Karnataka",Severe,Known,,False
1475,848,Leena Ramaswamy,44,F,0,Private Employee,"47/079, Ravi Circle, Dharwad, Karnataka",None,Stranger,,False
1476,102,George Chowdhury,35,M,0,Government Employee,"13, Misra Ganj, Udupi, Karnataka",Moderate,Stranger,,False
1477,2593,Max Patel,44,M,0,Retired,"H.No. 394
Vaidya Ganj, Kodagu, Karnataka",None,Known,,False
1478,4338,Nilima Arora,7,F,0,Student,"537, Narang Marg, Mysuru, Karnataka",Minor,Stranger,,False
1479,463,Shivani Gandhi,12,F,0,Student,"89
Kothari Road, Chikballapur, Karnataka",Minor,Known,,False
1480,932,Damyanti Acharya,63,F,0,Farmer,"00/40, Saxena Road, Ballari, Karnataka",Minor,Known,,False
1481,3665,Gauri Chatterjee,95,F,0,Homemaker,"H.No. 33, Pradhan Marg, Chikkamagaluru, Karnataka",None,Known,,False
1482,4371,Logan Sahni,39,M,0,Unemployed,"H.No. 01, Dhar Road, Vijayanagara, Karnataka",Severe,Known,,False
1483,187,Vasatika Jayaraman,38,F,0,Unemployed,"07/201, Keer Zila, Chamarajanagar, Karnataka",Minor,Known,,False
1484,4130,Laban Madan,25,M,0,Private Employee,"97/123, Rao Zila, Tumakuru, Karnataka",None,Stranger,,False
1485,504,Amruta Barad,79,F,0,Homemaker,"76
Arya Street, Tumakuru, Karnataka",Moderate,Known,,False
1486,504,Bhavika Mand,77,F,0,Retired,"73/404
Keer Ganj, Tumakuru, Karnataka",None,Known,,False
1487,647,Aachal Basu,40,F,0,Auto Driver,"73/04
Chakrabarti Path, Belagavi, Karnataka",Moderate,Stranger,,False
1488,3626,Vasatika Sodhi,12,F,0,Student,"H.No. 58, Dhingra Circle, Vijayanagara, Karnataka",None,Known,,False
1489,4674,Oscar Ray,15,M,0,Student,"65/75, Divan Road, Mysuru, Karnataka",None,Stranger,,False
1490,1675,Samar Parsa,62,M,0,Homemaker,"H.No. 942
Parmer Path, Davanagere, Karnataka",Minor,Known,,False
1491,204,Varenya Zacharia,26,F,0,Business Owner,"H.No. 582, Om, Chitradurga, Karnataka",Moderate,Stranger,,False
1492,3287,Ekiya Jha,14,F,0,Student,"H.No. 618
Barman Circle, Vijayapura, Karnataka",None,Known,,False
1493,913,Aarnav Kumar,40,M,0,Government Employee,"35/715, Rana Path, Chamarajanagar, Karnataka",None,Stranger,,False
1494,913,Imaran Panchal,49,M,0,Private Employee,"13/723
Thaman Nagar, Tumakuru, Karnataka",None,Stranger,,False
1495,429,Yug Dhawan,34,M,0,Retired,"43/643, Char Circle, Davanagere, Karnataka",None,Stranger,,False
1496,4934,Amaira Babu,85,F,0,Homemaker,"H.No. 13, Bora Street, Ballari, Karnataka",None,Stranger,,False
1497,3879,Jonathan Sethi,46,M,0,Business Owner,"56, Mital Nagar, Mysuru, Karnataka",Fatal,Stranger,,False
1498,1810,Sara Prasad,31,F,0,Government Employee,"H.No. 69, Sridhar, Kodagu, Karnataka",None,Stranger,,False
1499,1143,Xalak Balay,22,F,0,Government Employee,"H.No. 50
Solanki Road, Ballari, Karnataka",Moderate,Known,,False
1500,2571,Chavvi Sami,23,F,0,Government Employee,"70/607
Soman Zila, Kodagu, Karnataka",None,Known,,False
1501,2989,Jyoti Kannan,27,F,0,Government Employee,"11/31
Raghavan Chowk, Bagalkot, Karnataka",None,Known,VP00055,True
1502,2989,Kavya Singh,67,F,0,Homemaker,"H.No. 48, Kalita Chowk, Kolar, Karnataka",None,Known,,False
1503,490,Champak Anne,22,M,0,Private Employee,"08/71, Golla Circle, Bagalkot, Karnataka",None,Stranger,,False
1504,2839,Laksh Rama,67,M,0,Retired,"H.No. 91, Swaminathan Circle, Kolar, Karnataka",None,Known,,False
1505,1172,Varsha Memon,69,F,0,Farmer,"H.No. 495, Choudhary Marg, Mysuru, Karnataka",Moderate,Stranger,,False
1506,1691,Balvan Issac,68,M,0,Homemaker,"30
Goda Marg, Dharwad, Karnataka",None,Known,,False
1507,2797,Anya Mittal,30,F,0,Business Owner,"597, Saxena Ganj, Bagalkot, Karnataka",None,Known,,False
1508,2757,Daksha Gala,61,F,0,Retired,"990, Taneja Chowk, Tumakuru, Karnataka",Minor,Stranger,,False
1509,2757,Tanveer Bail,37,M,0,Domestic Worker,"81/670
Sarin Road, Tumakuru, Karnataka",None,Stranger,,False
1510,1969,Bahadurjit Bhattacharyya,49,M,0,Private Employee,"H.No. 57, Tripathi Marg, Vijayapura, Karnataka",None,Stranger,,False
1511,3890,Ekantika Dara,84,F,0,Homemaker,"192, Sehgal Ganj, Kalaburagi, Karnataka",None,Known,,False
1512,3639,Lekha Sridhar,5,F,0,Student,"29/618, Kata Nagar, Dakshina Kannada, Karnataka",Moderate,Stranger,,False
1513,3639,Ethan Mital,6,M,0,Student,"60/508, Chowdhury Nagar, Dakshina Kannada, Karnataka",None,Known,,False
1514,2094,Aayush Mitter,82,M,0,Homemaker,"H.No. 37, Gulati Ganj, Haveri, Karnataka",None,Known,,False
1515,2684,Waida Srinivas,22,F,0,Shopkeeper,"H.No. 268, Bobal Circle, Dharwad, Karnataka",Minor,Known,,False
1516,2684,Eesha Uppal,49,F,0,Homemaker,"H.No. 781, Gala, Dharwad, Karnataka",Minor,Known,,False
1517,1282,Samuel Pathak,35,M,0,Auto Driver,"H.No. 60, Basak Marg, Mandya, Karnataka",Moderate,Known,,False
1518,3340,Bhavini Kakar,24,F,0,Homemaker,"03
Raman Path, Uttara Kannada, Karnataka",Severe,Known,VP00026,True
1519,4420,Jeevika Datta,33,F,0,Daily Wage Labourer,"86/23
Verma, Gadag, Karnataka",Moderate,Stranger,,False
1520,4420,Yadavi Borde,52,F,0,Student,"06/18
Dhingra Zila, Gadag, Karnataka",Moderate,Stranger,,False
1521,4420,Reva Mall,36,F,0,Daily Wage Labourer,"H.No. 75
Wason Road, Gadag, Karnataka",Minor,Known,,False
1522,4764,Nikita Singhal,42,F,0,Private Employee,"98
Devan, Dakshina Kannada, Karnataka",None,Stranger,,False
1523,673,Om Chand,5,M,0,Student,"H.No. 88
Bhatnagar, Mysuru, Karnataka",Severe,Stranger,,False
1524,673,Krish Madan,45,M,0,Unemployed,"83/55
Halder Ganj, Mysuru, Karnataka",Minor,Stranger,,False
1525,4618,Michael Handa,25,M,0,Auto Driver,"64/49
Guha Marg, Ballari, Karnataka",None,Stranger,,False
1526,4618,Neelima Gupta,22,F,0,Farmer,"88/537
Venkatesh, Ballari, Karnataka",None,Known,,False
1527,3090,Daniel Manne,65,M,0,Business Owner,"952, Prasad Chowk, Davanagere, Karnataka",None,Stranger,,False
1528,4876,Shivani Sule,43,F,0,Farmer,"78/52
Bora Road, Dakshina Kannada, Karnataka",Severe,Stranger,,False
1529,4625,Diya Puri,32,F,0,Auto Driver,"H.No. 134
Sha Chowk, Mysuru, Karnataka",None,Known,,False
1530,2443,Yashodhara Salvi,80,F,0,Homemaker,"H.No. 06, Chokshi Chowk, Bengaluru Rural, Karnataka",None,Known,,False
1531,904,Urmi Ram,9,F,0,Student,"H.No. 221
Bhagat Path, Koppal, Karnataka",None,Known,,False
1532,2337,Bakhshi Mall,29,M,0,Business Owner,"84/21, Jayaraman Marg, Uttara Kannada, Karnataka",None,Known,,False
1533,2337,Bhanumati Anne,30,F,0,Government Employee,"H.No. 94, Sani Road, Uttara Kannada, Karnataka",None,Stranger,,False
1534,2337,Kala Kannan,60,F,0,Private Employee,"53/20
Nadig Circle, Mandya, Karnataka",None,Known,,False
1535,2152,Harinakshi Rajagopal,28,F,0,Shopkeeper,"90/21, Madan, Kolar, Karnataka",Severe,Stranger,,False
1536,2082,Diya Chandran,14,F,0,Student,"33, Gandhi Chowk, Bidar, Karnataka",Minor,Known,,False
1537,4494,Januja Mammen,88,F,0,Retired,"H.No. 346, Raju, Davanagere, Karnataka",None,Known,,False
1538,2847,Hredhaan Kata,44,M,0,Government Employee,"H.No. 677, Rajagopalan Street, Ramanagara, Karnataka",None,Known,,False
1539,251,Advay Magar,42,M,0,Homemaker,"76/855, Tata Nagar, Chikballapur, Karnataka",None,Stranger,,False
1540,755,Vaishnavi Jha,7,F,0,Student,"196
Raval Street, Chitradurga, Karnataka",Minor,Stranger,,False
1541,4726,Ikbal Murthy,28,M,0,Farmer,"43
Kashyap Road, Belagavi, Karnataka",None,Stranger,,False
1542,3436,Wahab Bajwa,25,M,0,Shopkeeper,"17/069, Parsa Path, Dakshina Kannada, Karnataka",Moderate,Known,,False
1543,2454,Advaith Swaminathan,56,M,0,Retired,"76/164
Karnik Path, Uttara Kannada, Karnataka",None,Stranger,,False
1544,2454,Rajeshri Lad,25,F,0,Homemaker,"239
Wali Circle, Uttara Kannada, Karnataka",None,Stranger,,False
1545,992,Andrew Raj,21,M,0,Shopkeeper,"H.No. 312
Bedi Zila, Chikballapur, Karnataka",None,Known,,False
1546,1961,Balveer Vohra,24,M,0,Private Employee,"24
Sarin Street, Bengaluru Urban, Karnataka",None,Stranger,,False
1547,1725,Girik Karnik,1,M,0,Student,"H.No. 28
Kata Zila, Tumakuru, Karnataka",Moderate,Known,,False
1548,2492,Atharv Goda,39,M,1,Farmer,"76/23
Hayre Nagar, Haveri, Karnataka",None,Stranger,,False
1549,209,Bahadurjit Chaudhuri,51,M,0,Business Owner,"817
Pillay Circle, Shivamogga, Karnataka",None,Stranger,,False
1550,1746,Faraj Walla,33,M,0,Auto Driver,"052, Varghese Road, Bengaluru Urban, Karnataka",Minor,Stranger,,False
1551,1746,Yamini Thaman,31,F,0,Auto Driver,"22, Singh Nagar, Bengaluru Urban, Karnataka",Minor,Stranger,,False
1552,2143,Ekaja Khurana,45,F,0,Domestic Worker,"47/37
Choudhary Street, Bengaluru Rural, Karnataka",Moderate,Known,,False
1553,96,Gaurika Basak,70,F,0,Homemaker,"20, Sharma Road, Tumakuru, Karnataka",None,Known,,False
1554,3230,Siya Raval,43,F,0,Shopkeeper,"85/996
Viswanathan Road, Chikkamagaluru, Karnataka",None,Known,,False
1555,3440,Geetika Thakur,45,F,0,Self-Employed,"031
Pillai, Ballari, Karnataka",None,Known,,False
1556,492,Devika Sachar,81,F,0,Retired,"45
Murty Nagar, Mysuru, Karnataka",None,Stranger,,False
1557,3678,Ira Babu,30,F,0,Government Employee,"27, Dey, Mandya, Karnataka",None,Stranger,,False
1558,2277,Rudra Konda,51,M,0,Private Employee,"H.No. 374, Rastogi Chowk, Ramanagara, Karnataka",None,Stranger,,False
1559,599,Viraj Prabhu,75,M,0,Retired,"26, Korpal Nagar, Dharwad, Karnataka",Moderate,Known,,False
1560,1502,Daksha Merchant,36,F,0,Auto Driver,"H.No. 576
Brahmbhatt Marg, Davanagere, Karnataka",None,Known,,False
1561,4048,Raagini Vala,32,F,0,Private Employee,"H.No. 715
Hari Path, Vijayapura, Karnataka",None,Stranger,,False
1562,4423,Zehaan Gandhi,45,M,0,Self-Employed,"H.No. 284, Bakshi Nagar, Mysuru, Karnataka",None,Stranger,,False
1563,4423,Isaac Dewan,66,M,0,Business Owner,"85/076, Sharma Path, Mysuru, Karnataka",None,Stranger,VP00002,True
