AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,Occupation,Address,CriminalProfileID,GangID,IsRepeatOffender
893,1824,Warinder Sastry,60,M,A4,Unskilled Worker,"96/27
Raj Nagar, Yadgir, Karnataka",,,False
894,3319,Benjamin Mital,68,M,A1,Mechanic,"24/67, Setty Road, Uttara Kannada, Karnataka",,,False
895,2214,Raghav Srivastava,27,M,A1,Contractor,"H.No. 27, Dubey Ganj, Haveri, Karnataka",,,False
896,3423,Aarnav Arya,62,M,A1,Private Employee,"66
Prakash Marg, Dakshina Kannada, Karnataka",,,False
897,3423,Simon Kanda,60,M,A2,Farmer,"49
Rege Zila, Chikkamagaluru, Karnataka",CP00148,,True
898,3423,David Rajan,38,M,A3,Private Employee,"645, Suresh Circle, Dakshina Kannada, Karnataka",,,False
899,3423,Ayush Rajan,41,M,A4,Shopkeeper,"33/705
Divan Nagar, Dakshina Kannada, Karnataka",,,False
900,3682,Vedant Din,46,M,A1,Shopkeeper,"992
Dada Nagar, Tumakuru, Karnataka",,,False
901,3682,Rehaan Rao,25,M,A2,Unemployed,"36/26, Mittal Road, Tumakuru, Karnataka",,,False
902,4866,Samarth Narain,53,M,A1,Private Employee,"46/11
Padmanabhan, Davanagere, Karnataka",CP00132,,True
903,4619,Lipika Kadakia,54,F,A1,Private Employee,"40/270
Boase Zila, Ramanagara, Karnataka",,,False
904,4619,Sathvik Mani,64,M,A2,Unskilled Worker,"252
Hora Street, Ramanagara, Karnataka",,,False
905,4619,Gavin Thakkar,25,M,A3,Self-Employed,"93, Iyer Street, Ramanagara, Karnataka",,,False
906,4619,Hemani Handa,26,F,A4,Farmer,"79
Ganesan Zila, Ramanagara, Karnataka",,,False
907,3044,Manan Chada,23,M,A1,Government Employee,"H.No. 415
Keer Nagar, Dharwad, Karnataka",,,False
908,552,Watika Chaudhuri,35,F,A1,Construction Worker,"H.No. 409, Chatterjee Nagar, Hassan, Karnataka",,,False
909,1427,Aarush Prashad,50,M,A1,Vendor,"75
Sanghvi, Kalaburagi, Karnataka",,,False
910,1811,Reva Oza,60,F,A1,Contractor,"566
Bhandari, Davanagere, Karnataka",,,False
911,2565,Noah Chaudhry,40,M,A1,Contractor,"62, Das Nagar, Gadag, Karnataka",,,False
912,2565,Jeet Pillay,46,M,A2,Auto Driver,"78/63
Nagy Nagar, Gadag, Karnataka",,,False
913,4235,Pranit Bath,64,M,A1,Security Guard,"73/976
Bumb, Kalaburagi, Karnataka",,,False
914,4235,Tanish Soni,44,M,A2,Private Employee,"64/932, Thaman Circle, Kalaburagi, Karnataka",,,False
915,4235,Devansh Tank,56,M,A3,Auto Driver,"H.No. 87, Sehgal Street, Kalaburagi, Karnataka",,,False
916,1588,Wridesh Zachariah,18,M,A1,Security Guard,"321, Saran Zila, Ballari, Karnataka",,,False
917,1588,Faris Narain,35,M,A2,Security Guard,"H.No. 34
Dasgupta Chowk, Ballari, Karnataka",,,False
918,1588,Yatan Chana,47,M,A3,Private Employee,"991
Purohit Path, Ballari, Karnataka",,,False
919,1588,Tejas Kaul,42,M,A4,Delivery Agent,"H.No. 14, Choudhury Zila, Ballari, Karnataka",,,False
920,1294,Onkar Guha,37,M,A1,Self-Employed,"52/56, Agarwal, Yadgir, Karnataka",,,False
921,4698,Caleb Sami,66,M,A1,Delivery Agent,"H.No. 983
Sampath Marg, Dharwad, Karnataka",CP00003,,True
922,2948,Qabil Date,44,M,A1,Shopkeeper,"H.No. 608, Mutti Chowk, Vijayanagara, Karnataka",,,False
923,2948,Manbir Kanda,62,M,A2,Student,"72/942
Nagarajan Nagar, Vijayanagara, Karnataka",,,False
924,2440,Zayan Dasgupta,41,M,A1,Self-Employed,"97/374
Bhargava Marg, Hassan, Karnataka",,,False
925,2112,Faraj Kade,50,M,A1,Unemployed,"02/764, Bains Street, Bidar, Karnataka",,,False
926,2112,Om Sami,28,M,A2,Daily Wage Labourer,"H.No. 66
Wable Zila, Bidar, Karnataka",,,False
927,2112,Lohit Hayer,47,M,A3,Private Employee,"H.No. 259
Modi Nagar, Bidar, Karnataka",,,False
928,2931,Finn Devan,40,M,A1,Daily Wage Labourer,"74/233
Andra Ganj, Tumakuru, Karnataka",,,False
929,2605,Charan Divan,67,M,A1,Shopkeeper,"20
Parekh Zila, Hassan, Karnataka",,,False
930,3363,Girik Biswas,56,M,A1,Delivery Agent,"018
Saraf Path, Bengaluru Urban, Karnataka",CP00083,,True
931,692,Saksham Konda,27,M,A1,Unemployed,"H.No. 367, Gera Road, Bengaluru Urban, Karnataka",,,False
932,692,Chaitanya Sheth,36,M,A2,Contractor,"H.No. 75
Dar Nagar, Bengaluru Urban, Karnataka",,,False
933,3486,Benjamin Dara,31,M,A1,Private Employee,"83/099
Srinivasan, Bengaluru Urban, Karnataka",,,False
934,104,Champak Golla,51,M,A1,Farmer,"64
Dass, Hassan, Karnataka",,,False
935,104,Nicholas Bhatt,22,M,A2,Farmer,"06, Yadav Circle, Hassan, Karnataka",,,False
936,1319,Azad Venkataraman,56,M,A1,Government Employee,"129, Ahluwalia Street, Raichur, Karnataka",,,False
937,1319,Naksh Das,37,M,A2,Unemployed,"932, Kunda Zila, Raichur, Karnataka",,,False
938,1319,Brijesh Dash,25,M,A3,Student,"H.No. 82
Acharya Marg, Raichur, Karnataka",,,False
939,285,Netra Batra,45,F,A1,Farmer,"87/297
Virk Path, Bengaluru Urban, Karnataka",,,False
940,285,Henry Chaudhary,67,M,A2,Self-Employed,"032, Kale Road, Bengaluru Urban, Karnataka",,,False
941,3431,Yug Ratta,38,M,A1,Farmer,"83/95, Dave Road, Chitradurga, Karnataka",CP00146,,True
942,3777,Baljiwan Kumer,23,M,A1,Private Employee,"26
Chacko Chowk, Bengaluru Urban, Karnataka",,,False
943,3777,Simon Dhar,35,M,A2,Contractor,"H.No. 435, Vaidya, Bengaluru Urban, Karnataka",,,False
944,3777,Shaurya Dube,50,M,A3,Student,"60
Kota, Bengaluru Urban, Karnataka",,,False
945,3846,Krishna Dash,51,M,A1,Construction Worker,"86/151, Nath Path, Vijayapura, Karnataka",,,False
946,3885,Lakshit Verma,14,M,A1,Student,"340
Purohit Zila, Kalaburagi, Karnataka",CP00155,,True
947,3885,Nakul Rattan,44,M,A2,Shopkeeper,"11, Vyas Street, Kalaburagi, Karnataka",CP00025,,True
948,3885,Yash Chandran,24,M,A3,Shopkeeper,"94/849
Bava Zila, Kalaburagi, Karnataka",,,False
949,3885,Nathan Ramachandran,42,M,A4,Security Guard,"H.No. 88, Rau, Kalaburagi, Karnataka",,,False
950,2699,Jatin Baral,60,M,A1,Farmer,"24/08
Date Street, Vijayanagara, Karnataka",CP00085,,True
951,439,Ranbir Loke,64,M,A1,Daily Wage Labourer,"53/967, Sarna Street, Tumakuru, Karnataka",,,False
952,844,Vivaan Thakkar,61,M,A1,Unskilled Worker,"H.No. 68
Mody Ganj, Hassan, Karnataka",,,False
953,863,Michael Ray,22,M,A1,Self-Employed,"H.No. 113
Gandhi Zila, Chikkamagaluru, Karnataka",,,False
954,4597,Advik Batra,14,M,A1,Student,"H.No. 487, Samra Nagar, Bengaluru Urban, Karnataka",CP00143,,True
955,2958,Wriddhish Tank,43,M,A1,Vendor,"09, Amble Ganj, Davanagere, Karnataka",,,False
956,4428,Orinder Konda,56,M,A1,Vendor,"72/83, Borde Street, Raichur, Karnataka",,,False
957,4428,Ekalinga Varkey,45,M,A2,Self-Employed,"H.No. 676
Prakash Street, Raichur, Karnataka",,,False
958,4428,Aarav Nath,20,M,A3,Mechanic,"H.No. 38, Mannan Zila, Raichur, Karnataka",CP00103,,True
959,4428,Wyatt Memon,69,M,A4,Vendor,"096
Mody Ganj, Raichur, Karnataka",,,False
960,1483,Vincent Sura,27,M,A1,Unskilled Worker,"H.No. 09, Narasimhan Chowk, Bagalkot, Karnataka",,,False
961,1483,Peter Chhabra,34,M,A2,Self-Employed,"H.No. 26, Andra Path, Bagalkot, Karnataka",,,False
962,2820,Ayaan Karnik,30,M,A1,Government Employee,"73, Wadhwa Zila, Dakshina Kannada, Karnataka",CP00024,,True
963,2820,Samesh Dasgupta,57,M,A2,Farmer,"H.No. 243
Rana Chowk, Dakshina Kannada, Karnataka",,,False
964,2546,Mason Patla,36,M,A1,Self-Employed,"841
Sarna Chowk, Kalaburagi, Karnataka",,,False
965,2546,Ekaraj Pandya,34,M,A2,Government Employee,"H.No. 531
Mane Ganj, Kalaburagi, Karnataka",,,False
966,4147,Liam Dugal,14,M,A1,Student,"665, Dyal Nagar, Davanagere, Karnataka",CP00009,,True
967,3252,Wriddhish Lata,46,M,A1,Unskilled Worker,"78, Datta Chowk, Mysuru, Karnataka",,,False
968,274,Ryan Thaker,63,M,A1,Vendor,"110
Dugal Street, Kolar, Karnataka",,,False
969,274,Shivansh Raghavan,22,M,A2,Farmer,"03/05
Anand Marg, Kalaburagi, Karnataka",CP00134,GNG0006,True
970,2595,Wriddhish Mann,48,M,A1,Self-Employed,"16
Dua Ganj, Gadag, Karnataka",,,False
971,1615,Robert Lanka,65,M,A1,Vendor,"414, Sanghvi Ganj, Uttara Kannada, Karnataka",CP00076,,True
972,2091,Warjas Chauhan,19,M,A1,Daily Wage Labourer,"923, Deo Zila, Bengaluru Rural, Karnataka",,,False
973,827,Anirudh Mahal,42,M,A1,Farmer,"609, Chand Ganj, Bidar, Karnataka",,,False
974,827,Ranveer Reddy,40,M,A2,Security Guard,"33/567
Uppal Nagar, Bidar, Karnataka",,,False
975,3114,Atharv Modi,62,M,A1,Auto Driver,"H.No. 54, Sahota Path, Shivamogga, Karnataka",,,False
976,3114,Nathaniel Batta,25,M,A2,Government Employee,"H.No. 005, Mangal Ganj, Shivamogga, Karnataka",,,False
977,3745,Logan Chaudhuri,50,M,A1,Security Guard,"475
Modi Path, Chikkamagaluru, Karnataka",,,False
978,737,Chanakya Arya,42,M,A1,Government Employee,"H.No. 55, Wadhwa, Chamarajanagar, Karnataka",,,False
979,737,Jagat Majumdar,69,M,A2,Self-Employed,"61/12, Dara, Chamarajanagar, Karnataka",,,False
980,4041,Girish Hans,39,M,A1,Shopkeeper,"H.No. 189
Mitra Path, Tumakuru, Karnataka",,,False
981,3253,Harrison Walla,68,M,A1,Auto Driver,"H.No. 236, Krishnan Circle, Mysuru, Karnataka",,,False
982,4312,Qadim Sen,54,M,A1,Vendor,"17, Viswanathan Marg, Chikballapur, Karnataka",,,False
983,3499,Fiyaz Mahal,55,M,A1,Government Employee,"H.No. 09, Gupta Nagar, Bagalkot, Karnataka",,,False
984,3499,Yug Walia,54,M,A2,Self-Employed,"786, Ramakrishnan Circle, Bagalkot, Karnataka",,,False
985,2313,Jatin Baral,60,M,A1,Delivery Agent,"43/20
Kamdar Street, Vijayanagara, Karnataka",CP00085,,True
986,4219,Vedant Thakur,57,M,A1,Unskilled Worker,"H.No. 34
Dani Road, Mysuru, Karnataka",,,False
987,2037,Isaac Bath,51,M,A1,Shopkeeper,"H.No. 02, Deol Road, Dharwad, Karnataka",,,False
988,966,Atharv Kothari,47,M,A1,Mechanic,"10/59, Nair Path, Haveri, Karnataka",,,False
989,4149,Kevin Deol,45,M,A1,Daily Wage Labourer,"45/00
Kanda Path, Chamarajanagar, Karnataka",,,False
990,608,Libni Wable,27,F,A1,Delivery Agent,"408
Cherian, Mandya, Karnataka",CP00049,GNG0004,True
991,3482,Lavanya Jhaveri,58,F,A1,Construction Worker,"543
Rana, Bagalkot, Karnataka",,,False
992,1607,Udant Kata,61,M,A1,Student,"H.No. 27
Tandon Zila, Koppal, Karnataka",,,False
993,1662,Victor Goyal,70,M,A1,Delivery Agent,"972, Bail Road, Chamarajanagar, Karnataka",,,False
994,724,Finn Goel,20,M,A1,Construction Worker,"93/121
Korpal Marg, Ramanagara, Karnataka",,,False
995,4912,Saksham Chaudhry,64,M,A1,Self-Employed,"09/166, Choudhary Nagar, Raichur, Karnataka",,,False
996,4912,Anthony Deo,21,M,A2,Auto Driver,"H.No. 429, Andra Nagar, Raichur, Karnataka",,,False
997,51,Naksh Sarin,65,M,A1,Auto Driver,"51/32, Sawhney Chowk, Tumakuru, Karnataka",CP00126,,True
998,2661,Mitesh Narula,50,M,A1,Farmer,"308
Dasgupta Road, Shivamogga, Karnataka",,,False
999,2661,Anthony Chauhan,55,M,A2,Mechanic,"H.No. 862
Kapur Nagar, Shivamogga, Karnataka",,,False
1000,3971,Ishaan Sane,38,M,A1,Government Employee,"543
Chowdhury Marg, Chamarajanagar, Karnataka",,,False
1001,2136,Hamsini Choudhary,31,F,A1,Private Employee,"H.No. 451, Nath, Chikballapur, Karnataka",,,False
1002,2136,Pranit Chad,31,M,A2,Mechanic,"22/68, Golla Path, Chikballapur, Karnataka",,,False
1003,1091,Falan Mitra,41,M,A1,Farmer,"H.No. 14
Pillay Chowk, Mysuru, Karnataka",,,False
1004,213,Brinda Agate,68,F,A1,Private Employee,"25/267, Bhavsar Chowk, Mysuru, Karnataka",,,False
1005,2519,Tanay Mallick,60,M,A1,Daily Wage Labourer,"H.No. 522, Pandit Marg, Bidar, Karnataka",,,False
1006,2519,Ranveer Chatterjee,14,M,A2,Student,"67
Nath Marg, Hassan, Karnataka",CP00011,,True
1007,1083,Jason Rajagopal,62,M,A1,Contractor,"78/87
Yadav Circle, Bagalkot, Karnataka",,,False
1008,4509,Rehaan Chacko,18,M,A1,Vendor,"93/13
Agate Path, Tumakuru, Karnataka",,,False
1009,4509,Adweta Patil,34,F,A2,Delivery Agent,"105
Dewan Path, Tumakuru, Karnataka",,,False
1010,4009,Victor Dhawan,46,M,A1,Government Employee,"330
Dalal Street, Gadag, Karnataka",,,False
1011,4868,Ranbir Bal,49,M,A1,Self-Employed,"H.No. 01
Borah, Uttara Kannada, Karnataka",,,False
1012,4868,Ayaan Karnik,30,M,A2,Government Employee,"20/25
Brar Street, Dakshina Kannada, Karnataka",CP00024,,True
1013,1031,Balvan Arora,40,M,A1,Security Guard,"272
Mistry Circle, Davanagere, Karnataka",,,False
1014,1031,Samesh Nazareth,70,M,A2,Government Employee,"04/120
Ghose Nagar, Davanagere, Karnataka",,,False
1015,1031,Abdul Randhawa,19,M,A3,Daily Wage Labourer,"78/498
Karan Road, Davanagere, Karnataka",,,False
1016,4280,Farhan Magar,18,M,A1,Vendor,"62/36, Bhalla, Dakshina Kannada, Karnataka",,,False
1017,2836,Rohan Gour,33,M,A1,Private Employee,"77/566, Bhagat Street, Chikballapur, Karnataka",,,False
1018,1654,Simon Hayer,65,M,A1,Private Employee,"H.No. 115
Nayak, Vijayapura, Karnataka",,,False
1019,1654,Jagdish Manda,61,M,A2,Government Employee,"11/39, More Nagar, Vijayapura, Karnataka",,,False
1020,312,Harrison Bali,42,M,A1,Student,"H.No. 19, Basu, Shivamogga, Karnataka",,,False
1021,4331,Arin Bava,47,M,A1,Construction Worker,"H.No. 405
Rao Road, Bengaluru Urban, Karnataka",,,False
1022,758,Shivansh Raghavan,22,M,A1,Contractor,"H.No. 65, Chatterjee Street, Kalaburagi, Karnataka",CP00134,GNG0006,True
1023,758,Samar Thakur,54,M,A2,Farmer,"20/96, Barad Chowk, Belagavi, Karnataka",,,False
1024,999,Faris Doshi,32,M,A1,Construction Worker,"H.No. 133
Dyal Street, Chamarajanagar, Karnataka",,,False
1025,999,Udarsh Deep,70,M,A2,Mechanic,"H.No. 59
Baral Marg, Chamarajanagar, Karnataka",,,False
1026,540,Vivaan Bhagat,44,M,A1,Delivery Agent,"399
Dua Zila, Belagavi, Karnataka",CP00064,GNG0009,True
1027,591,Chanakya Aurora,19,M,A1,Delivery Agent,"H.No. 81, Chandra Chowk, Raichur, Karnataka",,,False
1028,519,Naksh Gara,55,M,A1,Unskilled Worker,"149
Pandit Path, Bidar, Karnataka",,,False
1029,4530,Balendra Gola,45,M,A1,Mechanic,"H.No. 74
Dey Chowk, Hassan, Karnataka",,,False
1030,4530,Yagnesh Baral,53,M,A2,Daily Wage Labourer,"H.No. 66
Dayal, Hassan, Karnataka",,,False
1031,4530,Qadim Vala,33,M,A3,Self-Employed,"H.No. 16
Sengupta Circle, Hassan, Karnataka",,,False
1032,1224,Ansh Bhandari,42,M,A1,Delivery Agent,"80/214, Dutt Marg, Uttara Kannada, Karnataka",,,False
1033,1224,Bina Kapoor,60,F,A2,Contractor,"15
Sidhu Chowk, Uttara Kannada, Karnataka",,,False
1034,1224,Chatura Chada,53,M,A3,Daily Wage Labourer,"16/636, Bhattacharyya Path, Uttara Kannada, Karnataka",,,False
1035,1224,Onveer Sunder,34,M,A4,Shopkeeper,"71/470, Dugal Circle, Uttara Kannada, Karnataka",,,False
1036,1224,Hredhaan Rattan,14,M,A5,Student,"359
Rai Nagar, Uttara Kannada, Karnataka",CP00074,,True
1037,4376,Ekalinga Lalla,67,M,A1,Government Employee,"H.No. 67, Bhagat Ganj, Hassan, Karnataka",CP00097,,True
1038,4376,Advay Sampath,26,M,A2,Self-Employed,"H.No. 21
Biswas Street, Koppal, Karnataka",,,False
1039,4376,Samaksh Bumb,35,M,A3,Contractor,"76/834
Bhagat Street, Koppal, Karnataka",,,False
1040,1154,Tanish Oommen,66,M,A1,Mechanic,"356
Soman Chowk, Bagalkot, Karnataka",,,False
1041,810,Umang Lad,50,M,A1,Private Employee,"65/960, Issac Circle, Mandya, Karnataka",CP00154,GNG0004,True
1042,1946,Elijah Naik,29,M,A1,Daily Wage Labourer,"H.No. 272
Nadig Chowk, Mysuru, Karnataka",,,False
1043,1946,Samar Lall,28,M,A2,Unskilled Worker,"27, Chatterjee, Mysuru, Karnataka",,,False
1044,1946,Ikbal Guha,49,M,A3,Daily Wage Labourer,"82/963
Kadakia Path, Mysuru, Karnataka",,,False
1045,528,Abhimanyu Prabhakar,36,M,A1,Shopkeeper,"H.No. 448
Tata Zila, Kalaburagi, Karnataka",,,False
1046,528,Samuel Roy,65,M,A2,Mechanic,"H.No. 86
Nayak Circle, Kalaburagi, Karnataka",,,False
1047,528,Neel Suresh,40,M,A3,Construction Worker,"765, Gaba Street, Kalaburagi, Karnataka",CP00043,,True
1048,528,Nakul Rattan,44,M,A4,Unemployed,"46
Chaudhary Road, Kalaburagi, Karnataka",CP00025,,True
1049,1367,Charles Chakraborty,67,M,A1,Self-Employed,"61/79, Chaudhry Circle, Mysuru, Karnataka",,,False
1050,4758,Karan Edwin,60,M,A1,Farmer,"90/46
Kapoor Ganj, Bagalkot, Karnataka",CP00104,GNG0008,True
1051,4758,Rayaan Contractor,27,M,A2,Unemployed,"15, Sachar Chowk, Chikkamagaluru, Karnataka",,,False
1052,4758,Dominic Solanki,16,M,A3,Student,"H.No. 538
Loyal Road, Haveri, Karnataka",CP00060,,True
1053,664,Mitesh Sachdeva,18,M,A1,Government Employee,"H.No. 600, Dube Nagar, Bidar, Karnataka",,,False
1054,664,Yochana Nadkarni,59,F,A2,Unskilled Worker,"963
Raman Circle, Bidar, Karnataka",,,False
1055,194,Ronith Behl,31,M,A1,Daily Wage Labourer,"626
Varughese Path, Ballari, Karnataka",,,False
1056,194,Tejas Kashyap,36,M,A2,Government Employee,"28/196, Dutt Road, Ballari, Karnataka",,,False
1057,4426,Harsh Chander,34,M,A1,Shopkeeper,"H.No. 609, Bala Street, Dharwad, Karnataka",,,False
1058,4426,Rayaan Bakshi,67,M,A2,Vendor,"52, Kapadia Ganj, Dharwad, Karnataka",,,False
1059,1376,Gunbir Wason,66,M,A1,Private Employee,"64/041, Bajaj Street, Belagavi, Karnataka",,,False
1060,1564,Christopher Sharaf,61,M,A1,Private Employee,"H.No. 244, Chander Street, Chamarajanagar, Karnataka",,,False
1061,1698,Yug Pathak,46,M,A1,Vendor,"17, Sachdev Nagar, Bengaluru Urban, Karnataka",,,False
1062,310,Yagnesh Bose,69,M,A1,Contractor,"66/572, Misra Street, Bengaluru Urban, Karnataka",,,False
1063,559,Gaurav Balay,39,M,A1,Unskilled Worker,"H.No. 57, Ahluwalia, Uttara Kannada, Karnataka",,,False
1064,1668,Joshua Dara,59,M,A1,Auto Driver,"08/08, Dua Circle, Chikkamagaluru, Karnataka",,,False
1065,1668,Qabil Contractor,45,M,A2,Auto Driver,"H.No. 523, Date Zila, Chikkamagaluru, Karnataka",,,False
1066,331,Rajata Gaba,14,F,A1,Student,"H.No. 73
Pall Zila, Chikballapur, Karnataka",CP00019,,True
1067,3174,Vivaan Tandon,53,M,A1,Auto Driver,"63/42
Mand Ganj, Chikballapur, Karnataka",,,False
1068,1252,Charan Muni,47,M,A1,Mechanic,"767, Magar Marg, Tumakuru, Karnataka",,,False
1069,2343,Chatura Rajagopal,65,M,A1,Unskilled Worker,"955
Sengupta Zila, Bidar, Karnataka",,,False
1070,979,Wazir Bora,56,M,A1,Government Employee,"H.No. 849, Memon Marg, Yadgir, Karnataka",CP00144,,True
1071,4459,Rushil Balan,34,M,A1,Government Employee,"562, Korpal Path, Mysuru, Karnataka",,,False
1072,2105,Hritik Prabhu,61,M,A1,Farmer,"510
Apte Path, Kodagu, Karnataka",,,False
1073,2105,Hredhaan Shroff,19,M,A2,Unemployed,"816
Kala Road, Kodagu, Karnataka",,,False
1074,2105,Charan Mall,18,M,A3,Shopkeeper,"66/55, Hegde Ganj, Kodagu, Karnataka",,,False
1075,3673,Yatin Tara,65,M,A1,Self-Employed,"H.No. 61, Sethi Zila, Uttara Kannada, Karnataka",,,False
1076,165,Omisha Rajagopal,61,F,A1,Vendor,"04/09, Shenoy Nagar, Shivamogga, Karnataka",,,False
1077,165,Dominic Rau,23,M,A2,Private Employee,"80/50, Singhal Zila, Shivamogga, Karnataka",,,False
1078,4141,Sarthak Mitra,48,M,A1,Private Employee,"H.No. 56
Munshi Zila, Mandya, Karnataka",,,False
1079,4141,Arjun Ramaswamy,45,M,A2,Construction Worker,"77/159
Balakrishnan Zila, Mandya, Karnataka",,,False
1080,3991,Arjun Anne,27,M,A1,Unskilled Worker,"H.No. 563, Chakrabarti Street, Koppal, Karnataka",,,False
1081,2470,Qarin Yogi,30,M,A1,Delivery Agent,"04/010, Borde Road, Bengaluru Urban, Karnataka",,,False
1082,4358,Jackson Tiwari,21,M,A1,Security Guard,"H.No. 96
Garde Road, Bagalkot, Karnataka",CP00005,GNG0008,True
1083,4358,Brijesh Mander,21,M,A2,Delivery Agent,"71/25, Sachdev Street, Kalaburagi, Karnataka",CP00140,,True
1084,3,Divya Vig,70,F,A1,Self-Employed,"77/45, Kara Chowk, Dakshina Kannada, Karnataka",,,False
1085,2951,Kalpit Jayaraman,52,M,A1,Auto Driver,"H.No. 41, Kibe Path, Gadag, Karnataka",CP00087,,True
1086,906,Brinda Borde,40,F,A1,Unskilled Worker,"H.No. 303
Rajan Chowk, Bengaluru Urban, Karnataka",,,False
1087,906,Lohit Kade,14,M,A2,Student,"15, Wable Ganj, Bengaluru Urban, Karnataka",CP00099,,True
1088,341,Nachiket Setty,32,M,A1,Government Employee,"12/35, Sethi Marg, Mysuru, Karnataka",,,False
1089,3803,Ryan Guha,64,M,A1,Vendor,"H.No. 62, Chaudry Road, Yadgir, Karnataka",,,False
1090,3803,Vedhika Chhabra,61,F,A2,Contractor,"072, Balakrishnan Road, Yadgir, Karnataka",,,False
1091,11,Upkaar Pandey,65,M,A1,Auto Driver,"H.No. 815
Kala Marg, Ballari, Karnataka",,,False
1092,11,Rushil Thakkar,26,M,A2,Shopkeeper,"50/74
Chaudhari Path, Ballari, Karnataka",,,False
1093,4751,Girish Yadav,14,M,A1,Student,"66/343, Goda Marg, Bengaluru Urban, Karnataka",CP00067,,True
1094,4981,Wakeeta Venkataraman,40,T,A1,Mechanic,"H.No. 031
Contractor Ganj, Kolar, Karnataka",,,False
1095,3173,Andrew Lata,20,M,A1,Auto Driver,"H.No. 814, Ravel Ganj, Ballari, Karnataka",,,False
1096,4900,Ronith Chaudhuri,49,M,A1,Mechanic,"47/323, Mani Path, Ballari, Karnataka",,,False
1097,1116,Aarav Chandra,27,M,A1,Farmer,"97/43, Murty Street, Vijayanagara, Karnataka",,,False
1098,1116,Fiyaz Grover,46,M,A2,Unskilled Worker,"20
Sangha Chowk, Vijayanagara, Karnataka",,,False
1099,2162,Advaith Goel,24,M,A1,Daily Wage Labourer,"H.No. 209
Som Path, Davanagere, Karnataka",,,False
1100,2162,Yash Kota,28,M,A2,Farmer,"H.No. 009
Kari Road, Davanagere, Karnataka",,,False
1101,1152,Urvashi Varughese,64,F,A1,Farmer,"114, Sethi Path, Belagavi, Karnataka",CP00052,GNG0007,True
1102,1152,Parth Kurian,41,M,A2,Government Employee,"H.No. 57
Pandit Nagar, Uttara Kannada, Karnataka",,,False
1103,1152,Ojas Vasa,25,M,A3,Construction Worker,"H.No. 480
Roy Street, Uttara Kannada, Karnataka",,,False
1104,1170,Ekavir Parikh,69,M,A1,Self-Employed,"H.No. 396
Jhaveri Path, Vijayanagara, Karnataka",,,False
1105,4442,Warjas Ray,14,M,A1,Student,"614, Sengupta Circle, Kodagu, Karnataka",CP00061,,True
1106,2157,Kevin Palla,68,M,A1,Student,"96
More Road, Dakshina Kannada, Karnataka",,,False
1107,2157,Ansh Venkatesh,45,M,A2,Security Guard,"16/79
Mani Path, Dakshina Kannada, Karnataka",,,False
1108,1214,Aarna Tara,46,F,A1,Private Employee,"28, Gaba Road, Bidar, Karnataka",,,False
1109,1214,Yagnesh Mani,63,M,A2,Auto Driver,"H.No. 07, Kalla Nagar, Bidar, Karnataka",,,False
1110,1214,David Bera,38,M,A3,Vendor,"H.No. 06
Acharya Path, Bidar, Karnataka",,,False
1111,4725,Daavid Mital,66,M,A1,Daily Wage Labourer,"H.No. 25, Thakkar Road, Mandya, Karnataka",CP00131,GNG0004,True
1112,750,Caleb Madan,62,M,A1,Delivery Agent,"36/914, Balay Ganj, Dakshina Kannada, Karnataka",,,False
1113,750,Peter Kothari,38,M,A2,Contractor,"61
Mittal Road, Dakshina Kannada, Karnataka",,,False
1114,750,Gabriel Sarin,35,M,A3,Private Employee,"23/42
Iyengar Marg, Dakshina Kannada, Karnataka",,,False
1115,750,Michael Chada,46,M,A4,Construction Worker,"78/26
Char Marg, Dakshina Kannada, Karnataka",,,False
1116,3390,Timothy Munshi,69,M,A1,Vendor,"56
Salvi Chowk, Shivamogga, Karnataka",,,False
1117,3390,Vihaan Bala,37,M,A2,Auto Driver,"12, Mittal, Shivamogga, Karnataka",,,False
1118,1158,Rachit Datta,23,M,A1,Delivery Agent,"H.No. 626
Shere Nagar, Dakshina Kannada, Karnataka",,,False
1119,1158,Jatin Baral,60,M,A2,Shopkeeper,"H.No. 104
Nath Zila, Vijayanagara, Karnataka",CP00085,,True
1120,1241,Maanav Subramaniam,37,M,A1,Security Guard,"H.No. 198
Jayaraman Nagar, Ballari, Karnataka",,,False
1121,4093,Warjas Ray,14,M,A1,Student,"72/32, Mukhopadhyay Road, Kodagu, Karnataka",CP00061,,True
